Full URL,Price (GBP),Bedrooms,Address
https://www.rightmove.co.uk/properties/163377926#/?channel=RES_BUY,600000,2,"Balham High Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/164038850#/?channel=RES_BUY,2150000,6,"Broomwood Road, SW11"
https://www.rightmove.co.uk/properties/163086020#/?channel=RES_BUY,600000,2,"Balham Grove, Balham"
https://www.rightmove.co.uk/properties/162297890#/?channel=RES_BUY,600000,2,"Bedford Hill, Balham, London, SW12"
https://www.rightmove.co.uk/properties/87165120#/?channel=RES_BUY,600000,2,"Balham High Road, London, SW17"
https://www.rightmove.co.uk/properties/160205498#/?channel=RES_BUY,600000,2,"Cavendish Road, Clapham, SW12"
https://www.rightmove.co.uk/properties/164170742#/?channel=RES_BUY,600000,2,"Balham Grove, Balham, London, SW12"
https://www.rightmove.co.uk/properties/163089293#/?channel=RES_BUY,600000,2,"Hillbury Road, Tooting"
https://www.rightmove.co.uk/properties/162162017#/?channel=RES_BUY,600000,2,"Rossiter Road, London, SW12"
https://www.rightmove.co.uk/properties/162022067#/?channel=RES_BUY,600000,1,"Hearnville Road, Balham, SW12"
https://www.rightmove.co.uk/properties/162356207#/?channel=RES_BUY,600000,2,"Sternhold Avenue, Streatham Hill"
https://www.rightmove.co.uk/properties/162072428#/?channel=RES_BUY,599995,2,"Broomwood Road, SW11"
https://www.rightmove.co.uk/properties/161039237#/?channel=RES_BUY,599000,2,"Nightingale Lane, Clapham South"
https://www.rightmove.co.uk/properties/163727618#/?channel=RES_BUY,595000,2,"Springfield Drive, Tooting Bec"
https://www.rightmove.co.uk/properties/161029394#/?channel=RES_BUY,595000,2,"Oldridge Road, Balham"
https://www.rightmove.co.uk/properties/163442432#/?channel=RES_BUY,595000,2,"Denning Mews, SW12"
https://www.rightmove.co.uk/properties/164022398#/?channel=RES_BUY,595000,3,"Bedford Hill, Balham"
https://www.rightmove.co.uk/properties/162592934#/?channel=RES_BUY,595000,2,"Balham Grove, London, SW12"
https://www.rightmove.co.uk/properties/151979042#/?channel=RES_BUY,595000,2,"Ravenswood Road, London, SW12 9PN"
https://www.rightmove.co.uk/properties/163258826#/?channel=RES_BUY,595000,2,"Mayford Close, London, SW12"
https://www.rightmove.co.uk/properties/159158387#/?channel=RES_BUY,595000,2,"Moring Road, Tooting Bec"
https://www.rightmove.co.uk/properties/151979891#/?channel=RES_BUY,595000,2,"Ravenswood Road, London, SW12 9PN"
https://www.rightmove.co.uk/properties/159254438#/?channel=RES_BUY,590000,1,"Bicknell Way, London, SW17 0FD"
https://www.rightmove.co.uk/properties/87118563#/?channel=RES_BUY,589000,2,"Springfield Place, Glenburnie Road, London, SW17"
https://www.rightmove.co.uk/properties/163893233#/?channel=RES_BUY,585000,1,"Elmfield Road, Balham"
https://www.rightmove.co.uk/properties/162024806#/?channel=RES_BUY,585000,2,"Blakenham Road, London, SW17"
https://www.rightmove.co.uk/properties/161657126#/?channel=RES_BUY,450000,2,"St. James Close, London"
https://www.rightmove.co.uk/properties/159667916#/?channel=RES_BUY,577315,2,"Springfield Drive, London, SW17"
https://www.rightmove.co.uk/properties/162959036#/?channel=RES_BUY,575000,3,"Balham High Road, Balham, SW12"
https://www.rightmove.co.uk/properties/162058643#/?channel=RES_BUY,575000,2,"Ravenslea Road, Balham, SW12"
https://www.rightmove.co.uk/properties/162958982#/?channel=RES_BUY,575000,3,"Balham High Road, Balham, SW12"
https://www.rightmove.co.uk/properties/163501388#/?channel=RES_BUY,575000,2,"Ravenslea Road, Balham"
https://www.rightmove.co.uk/properties/163956158#/?channel=RES_BUY,575000,2,"Old Devonshire Road, London, SW12"
https://www.rightmove.co.uk/properties/158509790#/?channel=RES_BUY,575000,2,"Coteford Street, London, SW17"
https://www.rightmove.co.uk/properties/162799823#/?channel=RES_BUY,575000,2,"Coteford Street, London"
https://www.rightmove.co.uk/properties/162162089#/?channel=RES_BUY,575000,1,"Byrne Road, Balham"
https://www.rightmove.co.uk/properties/159597551#/?channel=RES_BUY,575000,3,"De Montfort Road, Streatham, London, SW16"
https://www.rightmove.co.uk/properties/160116239#/?channel=RES_BUY,570000,3,"Honeywell Road, SW11"
https://www.rightmove.co.uk/properties/163085972#/?channel=RES_BUY,565000,2,"Hazelbourne Road, Clapham"
https://www.rightmove.co.uk/properties/161929403#/?channel=RES_BUY,565000,2,"Hildreth Street Mews, London, SW12"
https://www.rightmove.co.uk/properties/163958927#/?channel=RES_BUY,550000,2,"Endlesham Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/163549439#/?channel=RES_BUY,550000,2,"Lisle Close, London"
https://www.rightmove.co.uk/properties/159664889#/?channel=RES_BUY,550000,3,"Cambray Road, London, SW12"
https://www.rightmove.co.uk/properties/163085981#/?channel=RES_BUY,550000,1,"Yukon Road, Clapham South"
https://www.rightmove.co.uk/properties/163576151#/?channel=RES_BUY,550000,2,"Dragmore Street, Clapham, London, SW4"
https://www.rightmove.co.uk/properties/162593204#/?channel=RES_BUY,550000,2,"Tooting Bec Road, London"
https://www.rightmove.co.uk/properties/163439456#/?channel=RES_BUY,550000,2,"Moring Road, London, SW17"
https://www.rightmove.co.uk/properties/153056000#/?channel=RES_BUY,550000,2,"Elms Crescent, Clapham"
https://www.rightmove.co.uk/properties/87159237#/?channel=RES_BUY,550000,3,"Balham High Road, London, SW17"
https://www.rightmove.co.uk/properties/161303255#/?channel=RES_BUY,550000,2,"Trinity Road, SW17"
https://www.rightmove.co.uk/properties/162715826#/?channel=RES_BUY,550000,2,"Lisle Close, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/160743704#/?channel=RES_BUY,690000,2,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/161975888#/?channel=RES_BUY,550000,1,"Elmbourne Road, Balham"
https://www.rightmove.co.uk/properties/163107527#/?channel=RES_BUY,550000,1,"Trinity Road, Tooting"
https://www.rightmove.co.uk/properties/160960865#/?channel=RES_BUY,550000,3,"Lisle Close, Tooting"
https://www.rightmove.co.uk/properties/159871217#/?channel=RES_BUY,550000,2,"Balham High Road, SW17"
https://www.rightmove.co.uk/properties/159126200#/?channel=RES_BUY,550000,3,"Atkins Road, London, SW12"
https://www.rightmove.co.uk/properties/157422467#/?channel=RES_BUY,550000,2,"Clapham Common South Side, Clapham"
https://www.rightmove.co.uk/properties/163665125#/?channel=RES_BUY,550000,1,"Bicknell Way, London, SW17 0FD"
https://www.rightmove.co.uk/properties/161327261#/?channel=RES_BUY,550000,2,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/163595609#/?channel=RES_BUY,550000,2,"Larch Close, London, SW12"
https://www.rightmove.co.uk/properties/162215105#/?channel=RES_BUY,550000,3,"Balham High Road, London, SW17"
https://www.rightmove.co.uk/properties/161328197#/?channel=RES_BUY,550000,3,"Broomwood Road, Battersea, London, SW11"
https://www.rightmove.co.uk/properties/154832297#/?channel=RES_BUY,550000,2,"Fontenoy Road, London, SW12 9LZ"
https://www.rightmove.co.uk/properties/162958955#/?channel=RES_BUY,550000,2,"Balham High Road, Balham, SW12"
https://www.rightmove.co.uk/properties/162829928#/?channel=RES_BUY,550000,2,"Salford Road, London"
https://www.rightmove.co.uk/properties/147874805#/?channel=RES_BUY,548000,2,"Nightingale Lane, SW12"
https://www.rightmove.co.uk/properties/163085999#/?channel=RES_BUY,535000,1,"Hillgate Place, Clapham South"
https://www.rightmove.co.uk/properties/162852842#/?channel=RES_BUY,535000,2,"Yukon Road, London, SW12"
https://www.rightmove.co.uk/properties/162465968#/?channel=RES_BUY,535000,1,"Thurleigh Road, SW12"
https://www.rightmove.co.uk/properties/158732843#/?channel=RES_BUY,530000,1,"Clarence Ave, Clapham"
https://www.rightmove.co.uk/properties/161095547#/?channel=RES_BUY,530000,2,"Upper Tooting Road, Tooting"
https://www.rightmove.co.uk/properties/162551549#/?channel=RES_BUY,526000,1,"LAPIDGE DRIVE, London, SW17"
https://www.rightmove.co.uk/properties/164154671#/?channel=RES_BUY,525000,2,"Alderbrook Road, London, SW12"
https://www.rightmove.co.uk/properties/163884467#/?channel=RES_BUY,525000,2,"Balham Grove, SW12"
https://www.rightmove.co.uk/properties/163524581#/?channel=RES_BUY,525000,2,"Denning Mews, Balham"
https://www.rightmove.co.uk/properties/163989464#/?channel=RES_BUY,1200000,4,"Narbonne Avenue, SW4"
https://www.rightmove.co.uk/properties/162215801#/?channel=RES_BUY,525000,1,"Haverhill Road, Balham, SW12"
https://www.rightmove.co.uk/properties/161385689#/?channel=RES_BUY,525000,2,"Ritherdon Road, Balham"
https://www.rightmove.co.uk/properties/162135923#/?channel=RES_BUY,525000,1,"Chatham Road, London, SW11"
https://www.rightmove.co.uk/properties/163549583#/?channel=RES_BUY,525000,2,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/158436713#/?channel=RES_BUY,525000,1,"Dagnan Road, London"
https://www.rightmove.co.uk/properties/157167914#/?channel=RES_BUY,525000,3,"Cavendish Parade, London"
https://www.rightmove.co.uk/properties/158294153#/?channel=RES_BUY,525000,2,"Dafforne Road, Tooting"
https://www.rightmove.co.uk/properties/162084008#/?channel=RES_BUY,525000,2,"Limerick Close, Balham, London, SW12 0FD"
https://www.rightmove.co.uk/properties/164089055#/?channel=RES_BUY,525000,1,"Fernlea Road, SW12"
https://www.rightmove.co.uk/properties/164019080#/?channel=RES_BUY,525000,1,"Abbeville Road, Clapham"
https://www.rightmove.co.uk/properties/164071682#/?channel=RES_BUY,525000,1,"9 Fernlea Road, SW12, Balham, SW12"
https://www.rightmove.co.uk/properties/161825345#/?channel=RES_BUY,520000,2,"Lessar Court, Clapham Common, SW4"
https://www.rightmove.co.uk/properties/162742445#/?channel=RES_BUY,515000,2,"Childebert Road, London, SW17"
https://www.rightmove.co.uk/properties/159512375#/?channel=RES_BUY,510000,3,"Englewood Road, London"
https://www.rightmove.co.uk/properties/160743701#/?channel=RES_BUY,510000,1,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/156019463#/?channel=RES_BUY,510000,3,"Englewood Road, London, SW12"
https://www.rightmove.co.uk/properties/159077270#/?channel=RES_BUY,500000,1,"Cathles Road, Balham"
https://www.rightmove.co.uk/properties/163222688#/?channel=RES_BUY,500000,2,"West Drive, LONDON, SW16"
https://www.rightmove.co.uk/properties/161327375#/?channel=RES_BUY,500000,2,"Crockerton Road, Upper Tooting, London, SW17"
https://www.rightmove.co.uk/properties/164110676#/?channel=RES_BUY,500000,2,"Carminia Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/158747321#/?channel=RES_BUY,500000,2,"Derinton Road, Tooting"
https://www.rightmove.co.uk/properties/156628637#/?channel=RES_BUY,500000,2,"Florence Way, Balham, SW12"
https://www.rightmove.co.uk/properties/162935558#/?channel=RES_BUY,500000,1,"Nightingale Lane, London, SW12"
https://www.rightmove.co.uk/properties/162901661#/?channel=RES_BUY,500000,2,"Granard Road, Wandsworth Common, SW12"
https://www.rightmove.co.uk/properties/161724008#/?channel=RES_BUY,350000,1,"Hillbury Road, LONDON, SW17"
https://www.rightmove.co.uk/properties/87165954#/?channel=RES_BUY,500000,2,"Salford Road, London, SW2"
https://www.rightmove.co.uk/properties/163390097#/?channel=RES_BUY,500000,2,"Balham Hill, London, SW12"
https://www.rightmove.co.uk/properties/160567232#/?channel=RES_BUY,500000,1,"Bedford Hill, London, SW12"
https://www.rightmove.co.uk/properties/161403962#/?channel=RES_BUY,500000,2,"Salford Road, London, Greater London, SW2"
https://www.rightmove.co.uk/properties/161933492#/?channel=RES_BUY,500000,2,"Upper Tooting Road, Tooting Bec"
https://www.rightmove.co.uk/properties/161422172#/?channel=RES_BUY,500000,2,"Salford Road, Balham, London, SW2"
https://www.rightmove.co.uk/properties/163086032#/?channel=RES_BUY,500000,1,"Brierley Road, Balham"
https://www.rightmove.co.uk/properties/163086059#/?channel=RES_BUY,500000,2,"Poynders Road, Clapham South"
https://www.rightmove.co.uk/properties/162792602#/?channel=RES_BUY,500000,3,"Lisle Close, London, SW17"
https://www.rightmove.co.uk/properties/161327264#/?channel=RES_BUY,500000,2,"St James's Drive, Balham, London, SW12"
https://www.rightmove.co.uk/properties/152737445#/?channel=RES_BUY,500000,1,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/161327291#/?channel=RES_BUY,500000,2,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/162700946#/?channel=RES_BUY,500000,2,"Cavendish Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/162626441#/?channel=RES_BUY,500000,1,"Balham High Road, SW17"
https://www.rightmove.co.uk/properties/162952367#/?channel=RES_BUY,499950,2,"Macmillan Way, Heritage Park, SW17"
https://www.rightmove.co.uk/properties/162300578#/?channel=RES_BUY,499000,1,"Nightingale Lane, Clapham South, London, SW12"
https://www.rightmove.co.uk/properties/163086329#/?channel=RES_BUY,499000,1,"Broomwood Road, Between The Commons"
https://www.rightmove.co.uk/properties/156554681#/?channel=RES_BUY,495000,1,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/162891512#/?channel=RES_BUY,495000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/164178869#/?channel=RES_BUY,490000,1,"Clarence Ave, Clapham"
https://www.rightmove.co.uk/properties/163192727#/?channel=RES_BUY,490000,1,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/163712624#/?channel=RES_BUY,485000,1,"Trinity Crescent, Balham"
https://www.rightmove.co.uk/properties/164242553#/?channel=RES_BUY,485000,1,"Ormeley Road, London, SW12"
https://www.rightmove.co.uk/properties/161028113#/?channel=RES_BUY,485000,2,"15 Balham Grove, Balham, SW12"
https://www.rightmove.co.uk/properties/160468103#/?channel=RES_BUY,1480000,3,"Bicknell Way, London, SW17 0FD"
https://www.rightmove.co.uk/properties/162892097#/?channel=RES_BUY,485000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/158624759#/?channel=RES_BUY,475000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/161326700#/?channel=RES_BUY,475000,1,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/162892928#/?channel=RES_BUY,475000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/163156796#/?channel=RES_BUY,475000,1,"Laitwood Road, SW12"
https://www.rightmove.co.uk/properties/161344151#/?channel=RES_BUY,475000,1,"Lucien Road, London, SW17"
https://www.rightmove.co.uk/properties/161213054#/?channel=RES_BUY,475000,1,"Glenburnie Road, London, SW17"
https://www.rightmove.co.uk/properties/156967379#/?channel=RES_BUY,475000,2,"Heritage Park, Tooting Common/Tooting Bec, London, SW17"
https://www.rightmove.co.uk/properties/161326730#/?channel=RES_BUY,475000,2,"Balham High Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/160344794#/?channel=RES_BUY,475000,3,"Oaklands Estate, London, SW4"
https://www.rightmove.co.uk/properties/87129822#/?channel=RES_BUY,475000,1,"Terrapin Road, Balham"
https://www.rightmove.co.uk/properties/161520017#/?channel=RES_BUY,475000,2,"Balham Park Road, Balham"
https://www.rightmove.co.uk/properties/161355587#/?channel=RES_BUY,475000,2,"Derinton Road, London, SW17"
https://www.rightmove.co.uk/properties/161033894#/?channel=RES_BUY,475000,2,"Lisle Close, London"
https://www.rightmove.co.uk/properties/164262095#/?channel=RES_BUY,475000,1,"Balham Hill, Balham, London, SW12"
https://www.rightmove.co.uk/properties/163089251#/?channel=RES_BUY,475000,2,"Lisle Close, Tooting"
https://www.rightmove.co.uk/properties/159946886#/?channel=RES_BUY,475000,3,"63 Tooting Bec Road, London, SW17 8BP"
https://www.rightmove.co.uk/properties/163500665#/?channel=RES_BUY,475000,2,"Derinton Road, London"
https://www.rightmove.co.uk/properties/163153502#/?channel=RES_BUY,475000,1,"Upper Tooting Road, London, SW17"
https://www.rightmove.co.uk/properties/161026910#/?channel=RES_BUY,465000,1,"Trinity Road, SW17"
https://www.rightmove.co.uk/properties/162895169#/?channel=RES_BUY,465000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/163085297#/?channel=RES_BUY,465000,2,"Elderfield Place, Tooting Bec"
https://www.rightmove.co.uk/properties/157726310#/?channel=RES_BUY,450000,1,"Clapham Common South Side, Clapham South, SW4"
https://www.rightmove.co.uk/properties/160477424#/?channel=RES_BUY,450000,1,"The 1840, St. George's Gardens, SW17"
https://www.rightmove.co.uk/properties/160468103#/?channel=RES_BUY,1480000,3,"Bicknell Way, London, SW17 0FD"
https://www.rightmove.co.uk/properties/161657126#/?channel=RES_BUY,450000,2,"St. James Close, London"
https://www.rightmove.co.uk/properties/163420949#/?channel=RES_BUY,450000,1,"Cavendish Road, Clapham, SW12"
https://www.rightmove.co.uk/properties/163443599#/?channel=RES_BUY,450000,2,"St. James's Close, Balham, London, SW17"
https://www.rightmove.co.uk/properties/163963184#/?channel=RES_BUY,450000,2,"Trinity Road, London, SW17"
https://www.rightmove.co.uk/properties/164069612#/?channel=RES_BUY,450000,1,"Springfield Drive, London, United Kingdom, SW17"
https://www.rightmove.co.uk/properties/164274047#/?channel=RES_BUY,450000,1,"Rossiter Road, Balham"
https://www.rightmove.co.uk/properties/162954845#/?channel=RES_BUY,450000,2,"Macmillan Way, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/162830984#/?channel=RES_BUY,450000,2,"Macmillan Way, London, SW17"
https://www.rightmove.co.uk/properties/164238785#/?channel=RES_BUY,450000,1,"Trinity Road, SW17"
https://www.rightmove.co.uk/properties/163105508#/?channel=RES_BUY,450000,1,"Dafforne Road, Tooting"
https://www.rightmove.co.uk/properties/161439371#/?channel=RES_BUY,450000,2,"Drewstead Road, Streatham"
https://www.rightmove.co.uk/properties/148947689#/?channel=RES_BUY,450000,1,"Fernlea Road, London, SW12"
https://www.rightmove.co.uk/properties/163317344#/?channel=RES_BUY,450000,2,"Du Cane Court, Balham, South West London"
https://www.rightmove.co.uk/properties/164073071#/?channel=RES_BUY,450000,1,"The 1840, 1 Diana House, SW17"
https://www.rightmove.co.uk/properties/163369847#/?channel=RES_BUY,450000,1,"Boundaries Road, Balham"
https://www.rightmove.co.uk/properties/157317605#/?channel=RES_BUY,450000,3,"Thornton Gardens, Balham, SW12"
https://www.rightmove.co.uk/properties/163086041#/?channel=RES_BUY,450000,1,"Hightrees House, Clapham South"
https://www.rightmove.co.uk/properties/163086050#/?channel=RES_BUY,450000,2,"Balham Hill, Clapham South"
https://www.rightmove.co.uk/properties/163155872#/?channel=RES_BUY,450000,2,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/162894482#/?channel=RES_BUY,450000,1,"The 1840, St Georges Gardens, Glenburnie Road, London, SW17 7DJ"
https://www.rightmove.co.uk/properties/159998876#/?channel=RES_BUY,450000,1,"Cornford Grove, London, SW12"
https://www.rightmove.co.uk/properties/162047798#/?channel=RES_BUY,450000,1,"Blandfield Road, London, SW12"
https://www.rightmove.co.uk/properties/160371812#/?channel=RES_BUY,450000,1,"Cavendish Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/87133365#/?channel=RES_BUY,450000,1,"Veronica Road, Balham"
https://www.rightmove.co.uk/properties/159964562#/?channel=RES_BUY,1250000,3,"Byrne Road, SW12"
https://www.rightmove.co.uk/properties/160978217#/?channel=RES_BUY,450000,2,"Thurleigh Court, Nightingale Lane, London, SW12"
https://www.rightmove.co.uk/properties/157571540#/?channel=RES_BUY,445000,2,"Cavendish Road, Balham"
https://www.rightmove.co.uk/properties/87118182#/?channel=RES_BUY,438000,1,"Springfield Place, Glenburnie Road, London, SW17"
https://www.rightmove.co.uk/properties/157511642#/?channel=RES_BUY,435000,2,"Barringer Square, Tooting Bec"
https://www.rightmove.co.uk/properties/160706768#/?channel=RES_BUY,435000,2,"Elderfield Place, Tooting"
https://www.rightmove.co.uk/properties/162551576#/?channel=RES_BUY,429000,1,"LAPIDGE DRIVE, London, SW17"
https://www.rightmove.co.uk/properties/159667763#/?channel=RES_BUY,427492,1,"Springfield Drive, London, SW17"
https://www.rightmove.co.uk/properties/162551546#/?channel=RES_BUY,425000,1,"LAPIDGE DRIVE, London, SW17"
https://www.rightmove.co.uk/properties/156847418#/?channel=RES_BUY,425000,1,"Springfield Drive, Tooting Bec, SW17"
https://www.rightmove.co.uk/properties/154067570#/?channel=RES_BUY,425000,1,"Manville Road, London, SW17"
https://www.rightmove.co.uk/properties/164183507#/?channel=RES_BUY,425000,1,"Oldridge Road, London, SW12"
https://www.rightmove.co.uk/properties/163907036#/?channel=RES_BUY,425000,2,"Caistor Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/149837102#/?channel=RES_BUY,425000,3,"Thornton Avenue, Streatham"
https://www.rightmove.co.uk/properties/162475139#/?channel=RES_BUY,425000,1,"Upper Tooting, London, SW17"
https://www.rightmove.co.uk/properties/161452988#/?channel=RES_BUY,425000,2,"Macmillan Way, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/161326340#/?channel=RES_BUY,425000,1,"Elmfield Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/158681117#/?channel=RES_BUY,425000,1,"Balham High Road, SW17"
https://www.rightmove.co.uk/properties/160525592#/?channel=RES_BUY,425000,1,"Culverden Road, London"
https://www.rightmove.co.uk/properties/160504232#/?channel=RES_BUY,425000,2,"Ashdown Way, London, SW17"
https://www.rightmove.co.uk/properties/163889615#/?channel=RES_BUY,425000,1,"Mayford Road, Balham"
https://www.rightmove.co.uk/properties/155415887#/?channel=RES_BUY,425000,1,"Lynette Avenue, Clapham"
https://www.rightmove.co.uk/properties/162178634#/?channel=RES_BUY,425000,1,"Lucien Road, London, SW17"
https://www.rightmove.co.uk/properties/160352894#/?channel=RES_BUY,425000,1,"St. James Terrace, Boundaries Road"
https://www.rightmove.co.uk/properties/163086065#/?channel=RES_BUY,425000,1,"Bedford Hill, Balham"
https://www.rightmove.co.uk/properties/160743704#/?channel=RES_BUY,690000,2,"Clapham Park Marketing Suite, 107 Clarence Avenue, London, SW4 8FR"
https://www.rightmove.co.uk/properties/161546945#/?channel=RES_BUY,425000,1,"Bedford Hill, London, SW12"
https://www.rightmove.co.uk/properties/154489151#/?channel=RES_BUY,425000,2,"Oldridge Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/159230306#/?channel=RES_BUY,425000,2,"Lochinvar Street, Rokeby House Lochinvar Street, SW12"
https://www.rightmove.co.uk/properties/162813212#/?channel=RES_BUY,420000,1,"Thornton Avenue, London, SW2"
https://www.rightmove.co.uk/properties/161333069#/?channel=RES_BUY,420000,0,"Marius Road, Balham"
https://www.rightmove.co.uk/properties/162165314#/?channel=RES_BUY,420000,1,"Sainfoin Road, SW17"
https://www.rightmove.co.uk/properties/164243477#/?channel=RES_BUY,420000,1,"Balham Hill, London"
https://www.rightmove.co.uk/properties/163413437#/?channel=RES_BUY,415000,2,"Massingberd Way, Tooting"
https://www.rightmove.co.uk/properties/160474520#/?channel=RES_BUY,410000,1,"Harberson Road, London, SW12"
https://www.rightmove.co.uk/properties/158949833#/?channel=RES_BUY,410000,2,"Henry Doulton Drive, Tooting"
https://www.rightmove.co.uk/properties/163086035#/?channel=RES_BUY,410000,1,"St. James's Drive, St. James's Drive"
https://www.rightmove.co.uk/properties/152984708#/?channel=RES_BUY,405000,2,"Upper Tooting Road, Tooting Bec, London, SW17"
https://www.rightmove.co.uk/properties/161566793#/?channel=RES_BUY,400000,1,"Ashdown Way, Balham, London, SW17"
https://www.rightmove.co.uk/properties/161327330#/?channel=RES_BUY,400000,2,"Hydethorpe Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/158345951#/?channel=RES_BUY,400000,2,"Cubitt House, Clapham, London, SW4"
https://www.rightmove.co.uk/properties/162911927#/?channel=RES_BUY,400000,1,"Salford Road, London, SW2"
https://www.rightmove.co.uk/properties/161834366#/?channel=RES_BUY,400000,1,"Bedford Hill, Balham, London, SW12"
https://www.rightmove.co.uk/properties/146867750#/?channel=RES_BUY,400000,1,"Maud Chadburn Place, London"
https://www.rightmove.co.uk/properties/163447475#/?channel=RES_BUY,400000,3,"Barringer Square, London, SW17"
https://www.rightmove.co.uk/properties/160439114#/?channel=RES_BUY,400000,1,"St. James Terrace, Balham"
https://www.rightmove.co.uk/properties/164260445#/?channel=RES_BUY,400000,1,"Station Parade, Balham"
https://www.rightmove.co.uk/properties/163800098#/?channel=RES_BUY,400000,1,"Bedford Hill, Balham"
https://www.rightmove.co.uk/properties/158695580#/?channel=RES_BUY,400000,2,"Balham High Road, Balham"
https://www.rightmove.co.uk/properties/159464063#/?channel=RES_BUY,400000,2,"Balham High Road, Moira Court Balham High Road, SW17"
https://www.rightmove.co.uk/properties/156967379#/?channel=RES_BUY,475000,2,"Heritage Park, Tooting Common/Tooting Bec, London, SW17"
https://www.rightmove.co.uk/properties/160668164#/?channel=RES_BUY,400000,1,"Clapham Common South Side, Clapham"
https://www.rightmove.co.uk/properties/161405225#/?channel=RES_BUY,400000,2,"Letchworth Street, Tooting, London, SW17"
https://www.rightmove.co.uk/properties/159435350#/?channel=RES_BUY,399950,2,"Henry Doulton Drive, Heritage Park, Tooting Bec, SW17"
https://www.rightmove.co.uk/properties/151987325#/?channel=RES_BUY,399950,1,"Boundaries Road, SW12"
https://www.rightmove.co.uk/properties/159046145#/?channel=RES_BUY,395000,2,"Tooting Bec Road, Tooting Bec"
https://www.rightmove.co.uk/properties/164186588#/?channel=RES_BUY,395000,1,"Hillbury Road, Tooting"
https://www.rightmove.co.uk/properties/161872850#/?channel=RES_BUY,390000,2,"Woodfield Avenue, London, SW16"
https://www.rightmove.co.uk/properties/155630384#/?channel=RES_BUY,390000,1,"Balham High Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/161350955#/?channel=RES_BUY,390000,2,"West Drive, London, SW16"
https://www.rightmove.co.uk/properties/152247905#/?channel=RES_BUY,385000,1,"Clapham Common South Side, London, SW4"
https://www.rightmove.co.uk/properties/163444646#/?channel=RES_BUY,385000,1,"Brudenell Road, Tooting"
https://www.rightmove.co.uk/properties/161809718#/?channel=RES_BUY,380000,2,"Balham Hill, London"
https://www.rightmove.co.uk/properties/162053840#/?channel=RES_BUY,380000,2,"Balham Hill, London, SW12"
https://www.rightmove.co.uk/properties/156203606#/?channel=RES_BUY,375000,1,"Salford Road, Balham"
https://www.rightmove.co.uk/properties/162655160#/?channel=RES_BUY,375000,1,"Upper Tooting Park, Balham"
https://www.rightmove.co.uk/properties/161327315#/?channel=RES_BUY,375000,1,"Boundaries Road, Balham, London, SW12"
https://www.rightmove.co.uk/properties/158061926#/?channel=RES_BUY,375000,1,"Cornford Grove, Balham, London, SW12"
https://www.rightmove.co.uk/properties/161516117#/?channel=RES_BUY,375000,2,"Scrutton Close, Balham"
https://www.rightmove.co.uk/properties/87141804#/?channel=RES_BUY,375000,2,"Oaklands Estate, London, Clapham, SW4"
https://www.rightmove.co.uk/properties/161326787#/?channel=RES_BUY,375000,1,"Veronica Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/87147702#/?channel=RES_BUY,375000,1,"Balham High Road, Balham, London, SW17"
https://www.rightmove.co.uk/properties/163430279#/?channel=RES_BUY,375000,1,"Holdernesse Road, Tooting"
https://www.rightmove.co.uk/properties/160725947#/?channel=RES_BUY,375000,2,"Drewstead Road, Streatham"
